structure,type,seas_adj,date,value
ks_i12_econ_exp_q,index,na,1976-01-01,-45.67737663648063
ks_i12_econ_exp_q,index,na,1976-04-01,3.9363495582732337
ks_i12_econ_exp_q,index,na,1976-07-01,22.97718043089313
ks_i12_econ_exp_q,index,na,1976-10-01,2.2701168063857047
ks_i12_econ_exp_q,index,na,1977-01-01,-26.96427155973919
ks_i12_econ_exp_q,index,na,1977-04-01,-4.732128702596331
ks_i12_econ_exp_q,index,na,1977-07-01,8.756591371068492
ks_i12_econ_exp_q,index,na,1977-10-01,-1.5777169378904494
ks_i12_econ_exp_q,index,na,1978-01-01,-1.8884450507916597
ks_i12_econ_exp_q,index,na,1978-04-01,-3.5127231081907366
ks_i12_econ_exp_q,index,na,1978-07-01,-13.154747750215378
ks_i12_econ_exp_q,index,na,1978-10-01,-43.76496534718794
ks_i12_econ_exp_q,index,na,1979-01-01,-24.0964220644807
ks_i12_econ_exp_q,index,na,1979-04-01,-1.9312027766704052
ks_i12_econ_exp_q,index,na,1979-07-01,-30.17250400525977
ks_i12_econ_exp_q,index,na,1979-10-01,-37.31813787690825
ks_i12_econ_exp_q,index,na,1980-01-01,-28.28521089437715
ks_i12_econ_exp_q,index,na,1980-04-01,-22.452016050949887
ks_i12_econ_exp_q,index,na,1980-07-01,-25.22497965580257
ks_i12_econ_exp_q,index,na,1980-10-01,-39.563981494474504
ks_i12_econ_exp_q,index,na,1981-01-01,-40.9156393408942
ks_i12_econ_exp_q,index,na,1981-04-01,-45.99737260503535
ks_i12_econ_exp_q,index,na,1981-07-01,-51.2619404180775
ks_i12_econ_exp_q,index,na,1981-10-01,-57.7899527278861
ks_i12_econ_exp_q,index,na,1982-01-01,-52.90057458144439
ks_i12_econ_exp_q,index,na,1982-04-01,-40.9956735942372
ks_i12_econ_exp_q,index,na,1982-07-01,-58.74962104171789
ks_i12_econ_exp_q,index,na,1982-10-01,-61.54120578170384
ks_i12_econ_exp_q,index,na,1983-01-01,-54.06217365764128
ks_i12_econ_exp_q,index,na,1983-04-01,-13.955613551081179
ks_i12_econ_exp_q,index,na,1983-07-01,-24.54537571454852
ks_i12_econ_exp_q,index,na,1983-10-01,-19.07629622572069
ks_i12_econ_exp_q,index,na,1984-01-01,-5.553328110296232
ks_i12_econ_exp_q,index,na,1984-04-01,-14.051629207137198
ks_i12_econ_exp_q,index,na,1984-07-01,-5.361030887820056
ks_i12_econ_exp_q,index,na,1984-10-01,-10.885784829078544
ks_i12_econ_exp_q,index,na,1985-01-01,-5.888021745171616
ks_i12_econ_exp_q,index,na,1985-04-01,-3.517697808287388
ks_i12_econ_exp_q,index,na,1985-07-01,-3.9083519441865446
ks_i12_econ_exp_q,index,na,1985-10-01,-2.161265576957925
ks_i12_econ_exp_q,index,na,1986-01-01,8.900919587142102
ks_i12_econ_exp_q,index,na,1986-04-01,6.537043076544775
ks_i12_econ_exp_q,index,na,1986-07-01,-1.4227024730881341
ks_i12_econ_exp_q,index,na,1986-10-01,-4.143323118315049
ks_i12_econ_exp_q,index,na,1987-01-01,-8.265023439438437
ks_i12_econ_exp_q,index,na,1987-04-01,-9.634554862933884
ks_i12_econ_exp_q,index,na,1987-07-01,-15.437600805600622
ks_i12_econ_exp_q,index,na,1987-10-01,-19.729446299162852
ks_i12_econ_exp_q,index,na,1988-01-01,-27.39465512965764
ks_i12_econ_exp_q,index,na,1988-04-01,-30.9690533887888
ks_i12_econ_exp_q,index,na,1988-07-01,-6.247067415568751
ks_i12_econ_exp_q,index,na,1988-10-01,-6.306298827077658
ks_i12_econ_exp_q,index,na,1989-01-01,9.241495150614679
ks_i12_econ_exp_q,index,na,1989-04-01,-5.828440178006167
ks_i12_econ_exp_q,index,na,1989-07-01,-15.801258465727123
ks_i12_econ_exp_q,index,na,1989-10-01,2.1867309465264775
ks_i12_econ_exp_q,index,na,1990-01-01,-21.90539334467876
ks_i12_econ_exp_q,index,na,1990-04-01,-20.463247776466233
ks_i12_econ_exp_q,index,na,1990-07-01,-24.53323441996418
ks_i12_econ_exp_q,index,na,1990-10-01,-77.14945674492436
ks_i12_econ_exp_q,index,na,1991-01-01,-81.63344449207001
ks_i12_econ_exp_q,index,na,1991-04-01,-40.9731574107303
ks_i12_econ_exp_q,index,na,1991-07-01,-65.14773783965217
ks_i12_econ_exp_q,index,na,1991-10-01,-69.97241877142622
ks_i12_econ_exp_q,index,na,1992-01-01,-80.46906900110379
ks_i12_econ_exp_q,index,na,1992-04-01,-61.26359811082101
ks_i12_econ_exp_q,index,na,1992-07-01,-65.0832243201262
ks_i12_econ_exp_q,index,na,1992-10-01,-76.74845423865871
ks_i12_econ_exp_q,index,na,1993-01-01,-70.90050102228444
ks_i12_econ_exp_q,index,na,1993-04-01,-42.77648354130601
ks_i12_econ_exp_q,index,na,1993-07-01,-47.2168848001573
ks_i12_econ_exp_q,index,na,1993-10-01,-19.912629684914602
ks_i12_econ_exp_q,index,na,1994-01-01,-1.5209218060446066
ks_i12_econ_exp_q,index,na,1994-04-01,18.36322702862897
ks_i12_econ_exp_q,index,na,1994-07-01,12.546414604490284
ks_i12_econ_exp_q,index,na,1994-10-01,7.508255912788286
ks_i12_econ_exp_q,index,na,1995-01-01,-6.249985845453473
ks_i12_econ_exp_q,index,na,1995-04-01,-5.122677779369898
ks_i12_econ_exp_q,index,na,1995-07-01,-15.733634726692717
ks_i12_econ_exp_q,index,na,1995-10-01,-19.955254935337948
ks_i12_econ_exp_q,index,na,1996-01-01,-37.46808634532193
ks_i12_econ_exp_q,index,na,1996-04-01,-47.99132143294291
ks_i12_econ_exp_q,index,na,1996-07-01,-63.18191297872288
ks_i12_econ_exp_q,index,na,1996-10-01,-48.388956776589794
ks_i12_econ_exp_q,index,na,1997-01-01,-45.25686132291719
ks_i12_econ_exp_q,index,na,1997-04-01,-25.75554053173105
ks_i12_econ_exp_q,index,na,1997-07-01,-8.558281282179207
ks_i12_econ_exp_q,index,na,1997-10-01,1.9471189944353995
ks_i12_econ_exp_q,index,na,1998-01-01,-6.7587921076843935
ks_i12_econ_exp_q,index,na,1998-04-01,8.600138441723015
ks_i12_econ_exp_q,index,na,1998-07-01,20.20493510597795
ks_i12_econ_exp_q,index,na,1998-10-01,-5.701555947178374
ks_i12_econ_exp_q,index,na,1999-01-01,-2.8442950270316496
ks_i12_econ_exp_q,index,na,1999-04-01,-6.4016136141467985
ks_i12_econ_exp_q,index,na,1999-07-01,6.2854332808747415
ks_i12_econ_exp_q,index,na,1999-10-01,20.549478997715845
ks_i12_econ_exp_q,index,na,2000-01-01,28.226204630737005
ks_i12_econ_exp_q,index,na,2000-04-01,30.26459904609477
ks_i12_econ_exp_q,index,na,2000-07-01,35.41692452155925
ks_i12_econ_exp_q,index,na,2000-10-01,22.214411359838635
ks_i12_econ_exp_q,index,na,2001-01-01,20.351789133075012
ks_i12_econ_exp_q,index,na,2001-04-01,2.954726967506762
ks_i12_econ_exp_q,index,na,2001-07-01,0.6926605492477158
ks_i12_econ_exp_q,index,na,2001-10-01,-69.02448407449715
ks_i12_econ_exp_q,index,na,2002-01-01,-12.863473880261306
ks_i12_econ_exp_q,index,na,2002-04-01,-4.350148350993435
ks_i12_econ_exp_q,index,na,2002-07-01,-21.32007233516418
ks_i12_econ_exp_q,index,na,2002-10-01,-43.60712870259633
ks_i12_econ_exp_q,index,na,2003-01-01,-32.001083112903565
ks_i12_econ_exp_q,index,na,2003-04-01,-37.37674640883375
ks_i12_econ_exp_q,index,na,2003-07-01,-25.309912002795137
ks_i12_econ_exp_q,index,na,2003-10-01,-13.122799613468025
ks_i12_econ_exp_q,index,na,2004-01-01,11.503558320304432
ks_i12_econ_exp_q,index,na,2004-04-01,14.923879049341654
ks_i12_econ_exp_q,index,na,2004-07-01,5.926818921070012
ks_i12_econ_exp_q,index,na,2004-10-01,-12.983097694844393
ks_i12_econ_exp_q,index,na,2005-01-01,-3.95445694687114
ks_i12_econ_exp_q,index,na,2005-04-01,-6.954486823927055
ks_i12_econ_exp_q,index,na,2005-07-01,-21.569740866105803
ks_i12_econ_exp_q,index,na,2005-10-01,-21.02119120259633
ks_i12_econ_exp_q,index,na,2006-01-01,15.417395821928192
ks_i12_econ_exp_q,index,na,2006-04-01,9.854947145707062
ks_i12_econ_exp_q,index,na,2006-07-01,15.792469690977963
ks_i12_econ_exp_q,index,na,2006-10-01,10.360084412157768
ks_i12_econ_exp_q,index,na,2007-01-01,16.467296871829245
ks_i12_econ_exp_q,index,na,2007-04-01,21.56771792317054
ks_i12_econ_exp_q,index,na,2007-07-01,12.930089710723944
ks_i12_econ_exp_q,index,na,2007-10-01,2.680690550841783
ks_i12_econ_exp_q,index,na,2008-01-01,-18.29793789340552
ks_i12_econ_exp_q,index,na,2008-04-01,-28.45559859400798
ks_i12_econ_exp_q,index,na,2008-07-01,-54.131759244468256
ks_i12_econ_exp_q,index,na,2008-10-01,-69.61296527847182
ks_i12_econ_exp_q,index,na,2009-01-01,-66.45863795283975
ks_i12_econ_exp_q,index,na,2009-04-01,-73.15314979559729
ks_i12_econ_exp_q,index,na,2009-07-01,-41.73668724386313
ks_i12_econ_exp_q,index,na,2009-10-01,9.230980179925158
ks_i12_econ_exp_q,index,na,2010-01-01,14.612036382792663
ks_i12_econ_exp_q,index,na,2010-04-01,34.8425324784298
ks_i12_econ_exp_q,index,na,2010-07-01,24.035182663210737
ks_i12_econ_exp_q,index,na,2010-10-01,9.755430539109831
ks_i12_econ_exp_q,index,na,2011-01-01,5.93711908501429
ks_i12_econ_exp_q,index,na,2011-04-01,5.067628578957068
ks_i12_econ_exp_q,index,na,2011-07-01,-30.715168903601356
ks_i12_econ_exp_q,index,na,2011-10-01,-46.65732950580919
ks_i12_econ_exp_q,index,na,2012-01-01,-38.42246139304956
ks_i12_econ_exp_q,index,na,2012-04-01,-11.084772726671996
ks_i12_econ_exp_q,index,na,2012-07-01,-28.684334584949273
ks_i12_econ_exp_q,index,na,2012-10-01,-32.24472730031763
ks_i12_econ_exp_q,index,na,2013-01-01,-9.363101398842064
ks_i12_econ_exp_q,index,na,2013-04-01,-5.801343578629389
ks_i12_econ_exp_q,index,na,2013-07-01,-14.728162247473938
ks_i12_econ_exp_q,index,na,2013-10-01,-7.7143710424292
ks_i12_econ_exp_q,index,na,2014-01-01,8.539930120933082
ks_i12_econ_exp_q,index,na,2014-04-01,-1.276940023351048
ks_i12_econ_exp_q,index,na,2014-07-01,-4.163098851850062
ks_i12_econ_exp_q,index,na,2014-10-01,-22.615900632420892
ks_i12_econ_exp_q,index,na,2015-01-01,-21.382860525070363
ks_i12_econ_exp_q,index,na,2015-04-01,-16.700817065515462
ks_i12_econ_exp_q,index,na,2015-07-01,-33.81917058741308
ks_i12_econ_exp_q,index,na,2015-10-01,-24.73819666376138
ks_i12_econ_exp_q,index,na,2016-01-01,-24.80530736695019
ks_i12_econ_exp_q,index,na,2016-04-01,-25.804716828755886
ks_i12_econ_exp_q,index,na,2016-07-01,-28.134612846359545
ks_i12_econ_exp_q,index,na,2016-10-01,-15.571379437170277
ks_i12_econ_exp_q,index,na,2017-01-01,5.300373428690968
ks_i12_econ_exp_q,index,na,2017-04-01,-4.336136336184117
ks_i12_econ_exp_q,index,na,2017-07-01,6.815880921200694
ks_i12_econ_exp_q,index,na,2017-10-01,5.178585583117954
ks_i12_econ_exp_q,index,na,2018-01-01,22.62693572509387
ks_i12_econ_exp_q,index,na,2018-04-01,5.142235165088147
ks_i12_econ_exp_q,index,na,2018-07-01,-3.107128702596331
ks_i12_econ_exp_q,index,na,2018-10-01,-0.27638463064212004
ks_i12_econ_exp_q,index,na,2019-01-01,-13.69573629753304
ks_i12_econ_exp_q,index,na,2019-04-01,-11.683618235607604
ks_i12_econ_exp_q,index,na,2019-07-01,-11.402210669809445
ks_i12_econ_exp_q,index,na,2019-10-01,-32.66521156206018
ks_i12_econ_exp_q,index,na,2020-01-01,-13.310142183960327
ks_i12_econ_exp_q,index,na,2020-04-01,-84.24110512274638
ks_i12_econ_exp_q,index,na,2020-07-01,-27.768838739771052
ks_i12_econ_exp_q,index,na,2020-10-01,-27.58777150756346
ks_i12_econ_exp_q,index,na,2021-01-01,-24.746939129136614
ks_i12_econ_exp_q,index,na,2021-04-01,-1.8171128547357922
ks_i12_econ_exp_q,index,na,2021-07-01,39.47586724882068
ks_i12_econ_exp_q,index,na,2021-10-01,31.010124228726955
ks_i12_econ_exp_q,index,na,2022-01-01,12.777369777646829
ks_i12_econ_exp_q,index,na,2022-04-01,-38.474217310191264
ks_i12_econ_exp_q,index,na,2022-07-01,-62.176595584664184
ks_i12_econ_exp_q,index,na,2022-10-01,-69.63584337898648
ks_i12_econ_exp_q,index,na,2023-01-01,-24.668144263611893
ks_i12_econ_exp_q,index,na,2023-04-01,-25.276522350334538
ks_i12_econ_exp_q,index,na,2023-07-01,-15.038450242658765
ks_i12_econ_exp_q,index,na,2023-10-01,-49.54480710411869
ks_i12_econ_exp_q,index,na,2024-01-01,-27.627368449629415
ks_i12_econ_exp_q,index,na,2024-04-01,-21.173355905484204
ks_i12_econ_exp_q,index,na,2024-07-01,-15.973962617733445
ks_i12_econ_exp_q,index,na,2024-10-01,-30.14071046341618
ks_i12_econ_exp_q,index,na,2025-01-01,-20.120104003095296
ks_i12_econ_exp_q,index,na,2025-04-01,-66.5108231392024
ks_i21_price_hist_q,index,na,1972-10-01,182.3675093431436
ks_i21_price_hist_q,index,na,1973-01-01,184.01282776277196
ks_i21_price_hist_q,index,na,1973-04-01,180.33320539420066
ks_i21_price_hist_q,index,na,1973-07-01,183.00824160858986
ks_i21_price_hist_q,index,na,1973-10-01,184.19494330258385
ks_i21_price_hist_q,index,na,1974-01-01,194.12541277484746
ks_i21_price_hist_q,index,na,1974-04-01,191.89828850801663
ks_i21_price_hist_q,index,na,1974-07-01,190.4051121633551
ks_i21_price_hist_q,index,na,1974-10-01,183.46933022757318
ks_i21_price_hist_q,index,na,1975-01-01,179.05583184855757
ks_i21_price_hist_q,index,na,1975-04-01,138.17865663293483
ks_i21_price_hist_q,index,na,1975-07-01,110.15910415116755
ks_i21_price_hist_q,index,na,1975-10-01,92.329397808571
ks_i21_price_hist_q,index,na,1976-01-01,70.24146227493459
ks_i21_price_hist_q,index,na,1976-04-01,75.47787723612018
ks_i21_price_hist_q,index,na,1976-07-01,79.36535339632363
ks_i21_price_hist_q,index,na,1976-10-01,70.79356513245324
ks_i21_price_hist_q,index,na,1977-01-01,66.65241698208851
ks_i21_price_hist_q,index,na,1977-04-01,76.59021813263377
ks_i21_price_hist_q,index,na,1977-07-01,85.89635812629919
ks_i21_price_hist_q,index,na,1977-10-01,84.82203905040154
ks_i21_price_hist_q,index,na,1978-01-01,73.16882826040455
ks_i21_price_hist_q,index,na,1978-04-01,67.95856923488448
ks_i21_price_hist_q,index,na,1978-07-01,61.2354998951513
ks_i21_price_hist_q,index,na,1978-10-01,53.10988194269469
ks_i21_price_hist_q,index,na,1979-01-01,61.70498346322643
ks_i21_price_hist_q,index,na,1979-04-01,85.59177956097585
ks_i21_price_hist_q,index,na,1979-07-01,98.75492539121711
ks_i21_price_hist_q,index,na,1979-10-01,102.4799246183957
ks_i21_price_hist_q,index,na,1980-01-01,114.0997184918254
ks_i21_price_hist_q,index,na,1980-04-01,115.61978510862835
ks_i21_price_hist_q,index,na,1980-07-01,117.92461417265304
ks_i21_price_hist_q,index,na,1980-10-01,119.30934679446202
ks_i21_price_hist_q,index,na,1981-01-01,144.08637963772605
ks_i21_price_hist_q,index,na,1981-04-01,163.05404884426338
ks_i21_price_hist_q,index,na,1981-07-01,168.25095060123797
ks_i21_price_hist_q,index,na,1981-10-01,175.23312199136495
ks_i21_price_hist_q,index,na,1982-01-01,163.8860748778945
ks_i21_price_hist_q,index,na,1982-04-01,155.8272100105211
ks_i21_price_hist_q,index,na,1982-07-01,156.90467624356438
ks_i21_price_hist_q,index,na,1982-10-01,142.8718251999211
ks_i21_price_hist_q,index,na,1983-01-01,128.9782622014733
ks_i21_price_hist_q,index,na,1983-04-01,121.86948562772858
ks_i21_price_hist_q,index,na,1983-07-01,124.68052102742942
ks_i21_price_hist_q,index,na,1983-10-01,111.33500000366342
ks_i21_price_hist_q,index,na,1984-01-01,110.89229676493088
ks_i21_price_hist_q,index,na,1984-04-01,128.72566299523868
ks_i21_price_hist_q,index,na,1984-07-01,123.7277008070447
ks_i21_price_hist_q,index,na,1984-10-01,125.10878444550275
ks_i21_price_hist_q,index,na,1985-01-01,124.38755195341741
ks_i21_price_hist_q,index,na,1985-04-01,142.71835862115785
ks_i21_price_hist_q,index,na,1985-07-01,131.80816526178447
ks_i21_price_hist_q,index,na,1985-10-01,117.1293570694182
ks_i21_price_hist_q,index,na,1986-01-01,119.79761942471484
ks_i21_price_hist_q,index,na,1986-04-01,108.4040678808021
ks_i21_price_hist_q,index,na,1986-07-01,103.58329034153329
ks_i21_price_hist_q,index,na,1986-10-01,97.3714763377485
ks_i21_price_hist_q,index,na,1987-01-01,81.12366002476011
ks_i21_price_hist_q,index,na,1987-04-01,81.817131358263
ks_i21_price_hist_q,index,na,1987-07-01,93.45687241068734
ks_i21_price_hist_q,index,na,1987-10-01,100.06813271566787
ks_i21_price_hist_q,index,na,1988-01-01,96.95193805901823
ks_i21_price_hist_q,index,na,1988-04-01,107.46183368935039
ks_i21_price_hist_q,index,na,1988-07-01,107.23691674470598
ks_i21_price_hist_q,index,na,1988-10-01,103.19971663986087
ks_i21_price_hist_q,index,na,1989-01-01,108.493772779691
ks_i21_price_hist_q,index,na,1989-04-01,123.50584926409223
ks_i21_price_hist_q,index,na,1989-07-01,137.7412972693244
ks_i21_price_hist_q,index,na,1989-10-01,132.9089367426514
ks_i21_price_hist_q,index,na,1990-01-01,167.28171277500635
ks_i21_price_hist_q,index,na,1990-04-01,166.27767346638
ks_i21_price_hist_q,index,na,1990-07-01,158.95773071597367
ks_i21_price_hist_q,index,na,1990-10-01,169.50502655738717
ks_i21_price_hist_q,index,na,1991-01-01,168.28891093439972
ks_i21_price_hist_q,index,na,1991-04-01,161.75121554829346
ks_i21_price_hist_q,index,na,1991-07-01,165.00168675992973
ks_i21_price_hist_q,index,na,1991-10-01,163.83698908048675
ks_i21_price_hist_q,index,na,1992-01-01,159.71364147188444
ks_i21_price_hist_q,index,na,1992-04-01,147.90316777292153
ks_i21_price_hist_q,index,na,1992-07-01,143.63327170441494
ks_i21_price_hist_q,index,na,1992-10-01,112.80707416201741
ks_i21_price_hist_q,index,na,1993-01-01,113.22602745250998
ks_i21_price_hist_q,index,na,1993-04-01,108.77558501280421
ks_i21_price_hist_q,index,na,1993-07-01,101.01378177479481
ks_i21_price_hist_q,index,na,1993-10-01,79.18704478090419
ks_i21_price_hist_q,index,na,1994-01-01,84.60078384980173
ks_i21_price_hist_q,index,na,1994-04-01,68.03962741254927
ks_i21_price_hist_q,index,na,1994-07-01,73.44332278777264
ks_i21_price_hist_q,index,na,1994-10-01,80.2737517526651
ks_i21_price_hist_q,index,na,1995-01-01,76.83305635303216
ks_i21_price_hist_q,index,na,1995-04-01,108.25451236569648
ks_i21_price_hist_q,index,na,1995-07-01,98.77857653681949
ks_i21_price_hist_q,index,na,1995-10-01,93.96657300636937
ks_i21_price_hist_q,index,na,1996-01-01,77.6249609216654
ks_i21_price_hist_q,index,na,1996-04-01,75.0632997627192
ks_i21_price_hist_q,index,na,1996-07-01,60.14072799697458
ks_i21_price_hist_q,index,na,1996-10-01,50.76733005134621
ks_i21_price_hist_q,index,na,1997-01-01,37.98382489670703
ks_i21_price_hist_q,index,na,1997-04-01,42.03816936916775
ks_i21_price_hist_q,index,na,1997-07-01,36.59675835500131
ks_i21_price_hist_q,index,na,1997-10-01,45.78236441560737
ks_i21_price_hist_q,index,na,1998-01-01,34.88165190011791
ks_i21_price_hist_q,index,na,1998-04-01,33.5206284357712
ks_i21_price_hist_q,index,na,1998-07-01,39.73834369997649
ks_i21_price_hist_q,index,na,1998-10-01,38.276412034654996
ks_i21_price_hist_q,index,na,1999-01-01,42.813273364781054
ks_i21_price_hist_q,index,na,1999-04-01,52.40814323180675
ks_i21_price_hist_q,index,na,1999-07-01,46.61216667549438
ks_i21_price_hist_q,index,na,1999-10-01,50.92027521372944
ks_i21_price_hist_q,index,na,2000-01-01,66.75071036325795
ks_i21_price_hist_q,index,na,2000-04-01,67.5626674459104
ks_i21_price_hist_q,index,na,2000-07-01,87.7956061055732
ks_i21_price_hist_q,index,na,2000-10-01,88.83530927776278
ks_i21_price_hist_q,index,na,2001-01-01,86.67365514242442
ks_i21_price_hist_q,index,na,2001-04-01,82.4261866586564
ks_i21_price_hist_q,index,na,2001-07-01,96.30904980886581
ks_i21_price_hist_q,index,na,2001-10-01,67.51612147775427
ks_i21_price_hist_q,index,na,2002-01-01,80.00072281159734
ks_i21_price_hist_q,index,na,2002-04-01,89.0814937688412
ks_i21_price_hist_q,index,na,2002-07-01,87.90214146581005
ks_i21_price_hist_q,index,na,2002-10-01,78.99007931975083
ks_i21_price_hist_q,index,na,2003-01-01,69.64001621238558
ks_i21_price_hist_q,index,na,2003-04-01,66.85698776777309
ks_i21_price_hist_q,index,na,2003-07-01,63.70668895220807
ks_i21_price_hist_q,index,na,2003-10-01,84.67680624690246
ks_i21_price_hist_q,index,na,2004-01-01,86.01855290214405
ks_i21_price_hist_q,index,na,2004-04-01,72.15999030377543
ks_i21_price_hist_q,index,na,2004-07-01,89.08261975451174
ks_i21_price_hist_q,index,na,2004-10-01,86.11302190796212
ks_i21_price_hist_q,index,na,2005-01-01,71.91662367486663
ks_i21_price_hist_q,index,na,2005-04-01,60.42900345796465
ks_i21_price_hist_q,index,na,2005-07-01,68.98945859156771
ks_i21_price_hist_q,index,na,2005-10-01,71.64961247762288
ks_i21_price_hist_q,index,na,2006-01-01,61.12791637367089
ks_i21_price_hist_q,index,na,2006-04-01,60.95801801037862
ks_i21_price_hist_q,index,na,2006-07-01,71.8708475616748
ks_i21_price_hist_q,index,na,2006-10-01,67.81283705242329
ks_i21_price_hist_q,index,na,2007-01-01,61.1346160404913
ks_i21_price_hist_q,index,na,2007-04-01,60.16201990908968
ks_i21_price_hist_q,index,na,2007-07-01,72.28023546183607
ks_i21_price_hist_q,index,na,2007-10-01,85.54074366262299
ks_i21_price_hist_q,index,na,2008-01-01,101.26847552671848
ks_i21_price_hist_q,index,na,2008-04-01,105.35357863536731
ks_i21_price_hist_q,index,na,2008-07-01,128.10856146901438
ks_i21_price_hist_q,index,na,2008-10-01,119.4716325582888
ks_i21_price_hist_q,index,na,2009-01-01,44.43639063283584
ks_i21_price_hist_q,index,na,2009-04-01,39.305409108344804
ks_i21_price_hist_q,index,na,2009-07-01,48.486821779948464
ks_i21_price_hist_q,index,na,2009-10-01,36.856259443231686
ks_i21_price_hist_q,index,na,2010-01-01,42.195683898525196
ks_i21_price_hist_q,index,na,2010-04-01,63.69022826537264
ks_i21_price_hist_q,index,na,2010-07-01,47.25187567061817
ks_i21_price_hist_q,index,na,2010-10-01,58.40152185718179
ks_i21_price_hist_q,index,na,2011-01-01,43.70771968283011
ks_i21_price_hist_q,index,na,2011-04-01,73.49762295669694
ks_i21_price_hist_q,index,na,2011-07-01,49.76930009897163
ks_i21_price_hist_q,index,na,2011-10-01,2.9629459559877906
ks_i21_price_hist_q,index,na,2012-01-01,19.21312535214465
