Brand,Model,Preis,Jahr,Kilometer,PS,Getriebe
BMW,M3 Cabriolet,45000.00,07.2002,97000,343,Automatikgetriebe
BMW,X1 xDrive 18d Steptronic,28500.00,05.2020,44000,150,Automatikgetriebe
BMW,120i,46800.00,Neues Fahrzeug,10,170,Automatikgetriebe
BMW,M340d xDrive 48V Touring,63500.00,02.2024,6200,340,Automatikgetriebe
BMW,X3 M40i,68695.00,06.2024,16900,361,Automatikgetriebe
BMW,M235i Gran Coupé xDrive,39900.00,03.2021,29100,306,Automatikgetriebe
BMW,M4 Cabrio Competit.M xDr,86900.00,01.2023,13600,510,Automatikgetriebe
BMW,230e xDr. Act. T. M Sport,60200.00,Neues Fahrzeug,1,150,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,69300.00,Neues Fahrzeug,1,306,Automatikgetriebe
BMW,X1 M35i xDrive,74500.00,Neues Fahrzeug,1,300,Automatikgetriebe
BMW,X3 xDr 30e M Sport Pro,85800.00,Neues Fahrzeug,1,190,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,68300.00,Neues Fahrzeug,1,306,Automatikgetriebe
BMW,M135i xDrive Steptronic,39000.00,06.2021,43000,306,Automatikgetriebe
BMW,430i Cabriolet xDrive Luxury Line Steptronic,22900.00,06.2016,105000,252,Automatikgetriebe
BMW,M235i xDrive Steptronic,23400.00,12.2014,89000,326,Automatikgetriebe
BMW,435i Cabriolet xDrive Sport Line Steptronic,25500.00,03.2016,117000,306,Automatikgetriebe
BMW,116d,,12.2017,72000,116,Schaltgetriebe
BMW,X6M Steptronic,45900.00,05.2017,93000,575,Automatikgetriebe
BMW,540d xDrive Touring Sport Line Steptronic,,08.2018,149000,320,Automatikgetriebe
BMW,i4 M50 M Sport Pro,59000.00,12.2023,1000,544,Automatikgetriebe
BMW,325i M Tech2,25200.00,02.1993,280000,170,Schaltgetriebe
BMW,X5 xDrive M50d Steptronic 7 Plätzer,76490.00,05.2021,69000,400,Automatikgetriebe
BMW,X5 xD 48V 40d M Sport Pro,128400.00,Neues Fahrzeug,1,340,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,68300.00,Neues Fahrzeug,1,306,Automatikgetriebe
BMW,Z4 M40i,43890.00,03.2021,33900,340,Automatikgetriebe
BMW,X7 xDrive 48V 40d M Sport Pro Steptronic,134800.00,Neues Fahrzeug,15,340,Automatikgetriebe
BMW,330i Touring xDrive Steptronic Luxury Line,35895.00,02.2020,34300,258,Automatikgetriebe
BMW,530e xDrive M Sport Steptronic,56800.00,12.2023,26800,292,Automatikgetriebe
BMW,M4 Competition Coupé DKG,60850.00,05.2019,91000,450,Automatikgetriebe
BMW,540i xDrive M-Sport Touring,34800.00,12.2018,99000,340,Automatikgetriebe
BMW,530d xDrive Touring Sport Line Steptronic 1ère main,24990.00,11.2019,145000,265,Automatikgetriebe
BMW,520d Touring xDrive Steptronic,19900.00,08.2015,96300,190,Automatikgetriebe
BMW,M135i Steptronic,26500.00,04.2015,116000,326,Automatikgetriebe
BMW,Z4 M Roadster,29900.00,08.2007,80917,343,Schaltgetriebe
BMW,220i Active Tourer Luxury Line Steptronic,18900.00,05.2017,69500,192,Automatikgetriebe
BMW,530i xDrive Steptronic,26500.00,01.2019,172000,252,Automatikgetriebe
BMW,335i Cabriolet,17000.00,09.2009,100000,306,Schaltgetriebe
BMW,X5 xDrive 48V 40d M Sport Steptronic,79800.00,07.2022,35800,340,Automatikgetriebe
BMW,X5 xDrive45e M Sport Steptronic,65000.00,02.2021,78300,394,Automatikgetriebe
BMW,540i xDrive Touring Sport Line Steptronic,36897.00,09.2017,79000,340,Automatikgetriebe
BMW,435d Cabriolet xDrive M Sport Steptronic,24900.00,02.2017,147000,313,Automatikgetriebe
BMW,Z4 sDrive 20i M Sport Steptronic,55000.00,02.2023,4500,197,Automatikgetriebe
BMW,M240i xDrive Steptronic *Werksgarantie bis 2028*,47980.00,03.2023,28500,374,Automatikgetriebe
BMW,220i xDrive GC M Sport,39900.00,12.2023,14100,178,Automatikgetriebe
BMW,X1 23i xDrive M Sport,44780.00,07.2023,18000,218,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport,49900.00,09.2023,20000,306,Automatikgetriebe
BMW,X1 xDrive 30e M Sport,59900.00,08.2024,9900,326,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,39900.00,01.2022,110000,292,Automatikgetriebe
BMW,X3 xDrive 20i,45900.00,06.2024,28500,184,Automatikgetriebe
BMW,430i xDrive Cabrio,49800.00,04.2022,22800,245,Automatikgetriebe
BMW,335d xDrive SAG Touring,23333.00,05.2014,92500,313,Automatikgetriebe
BMW,218i M Sport *CH-Fahrzeug mit Gratisservice*,19990.00,03.2017,49000,136,Schaltgetriebe
BMW,320d xDrive Touring Steptronic Fleet Edition,18900.00,01.2021,182000,190,Automatikgetriebe
BMW,M8 xDrive M Competition Steptronic,129400.00,09.2022,34500,626,Automatikgetriebe
BMW,840d xDrive Steptronic,79900.00,08.2020,6000,320,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,,09.2017,159000,381,Automatikgetriebe
BMW,116i Sport Line,8500.00,12.2013,105800,136,Schaltgetriebe
BMW,M850i xDrive Steptronic,53900.00,01.2019,70000,530,Automatikgetriebe
BMW,X4 M Steptronic *Harman* *360Grad cam*,,01.2018,119000,188,Automatikgetriebe
BMW,335d xDrive Touring Luxury Line Steptronic,22900.00,06.2017,152700,313,Automatikgetriebe
BMW,X1 sDrive 18d,19500.00,08.2016,157000,150,Schaltgetriebe
BMW,X4 xDrive 20i M Sport X Steptronic,41000.00,07.2020,67000,184,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport Pro Steptronic,99950.00,06.2024,14900,286,Automatikgetriebe
BMW,X6 40i xDrive,58900.00,08.2020,59000,340,Automatikgetriebe
BMW,M240i xDrive Steptronic,38900.00,06.2021,50900,340,Automatikgetriebe
BMW,M5 xDrive Competition,84900.00,03.2022,45800,625,Automatikgetriebe
BMW,M440i xDrive Cabrio,48900.00,09.2021,52000,385,Automatikgetriebe
BMW,X3 M40i,62800.00,11.2021,31000,371,Automatikgetriebe
BMW,M5 xDrive Drivelogic *LCI* *B&W*,84800.00,05.2023,20900,600,Automatikgetriebe
BMW,X5 xDrive 40d Steptronic,37900.00,10.2016,75000,313,Automatikgetriebe
BMW,X3 30e xDrive M Sport,56900.00,05.2024,26800,292,Automatikgetriebe
BMW,520d xDrive Touring M Sport,65900.00,07.2024,15500,208,Automatikgetriebe
BMW,X6M Steptronic M Competition,131500.00,04.2023,14383,626,Automatikgetriebe
BMW,530d Touring,9600.00,05.2002,365742,193,Schaltgetriebe
BMW,M5 xDrive Competition Drivelogic,95000.00,01.2022,32000,625,Automatikgetriebe
BMW,Z4 sDrive 20i M Sport Steptronic,32000.00,06.2019,54000,197,Automatikgetriebe
BMW,440i Cabriolet M Sport,38800.00,04.2017,41800,326,Automatikgetriebe
BMW,Z1,57500.00,07.1993,28700,170,Schaltgetriebe
BMW,Z4 2.2i Roadster,9990.00,03.2005,149650,170,Schaltgetriebe
BMW,420i Cabriolet M Sport Steptronic,43900.00,10.2021,49000,184,Automatikgetriebe
BMW,X5 xDrive 25d Steptronic,24900.00,12.2017,128000,231,Automatikgetriebe
BMW,X7 xDrive 40i Steptronic,79500.00,11.2019,54000,340,Automatikgetriebe
BMW,X6 40d xDrive M Sport,68900.00,01.2022,68000,351,Automatikgetriebe
BMW,128ti,34900.00,02.2021,36000,265,Automatikgetriebe
BMW,iX2 30 xDrive M Sport Pro,53900.00,05.2024,8800,306,Automatikgetriebe
BMW,520d xDrive Touring M Sport,64900.00,07.2024,18500,208,Automatikgetriebe
BMW,M6 Cabrio Drivelogic,49900.00,04.2013,84000,560,Automatikgetriebe
BMW,X3 xDrive 30d M Sport Steptronic,22900.00,06.2014,98000,258,Automatikgetriebe
BMW,M235i Gran Coupé xDrive Steptronic,32900.00,11.2021,81000,306,Automatikgetriebe
BMW,530d xDrive Steptronic,29900.00,01.2018,95000,265,Automatikgetriebe
BMW,520d xDrive Touring Pure M Sport Edition Steptronic,37900.00,02.2020,44000,190,Automatikgetriebe
BMW,M135i xDrive M Sport Pro Steptronic,38400.00,01.2023,53300,306,Automatikgetriebe
BMW,Z3 2.8i Roadster,,07.1998,47600,192,Schaltgetriebe
BMW,iX3 Impressive - echtleder - Headup - AHK,41899.00,12.2021,50000,286,-
BMW,i4 eDrive 40,41900.00,09.2022,19000,340,-
BMW,X3 xDrive 20d xLine Steptronic,26900.00,01.2018,134000,190,Automatikgetriebe
BMW,X5 xDrive 35i Steptronic,52900.00,03.2017,58000,306,Automatikgetriebe
BMW,i3s (120Ah),32900.00,08.2019,39500,184,-
BMW,125i Cabrio BMW Edition Facelift E88,,06.2013,155600,218,Schaltgetriebe
BMW,Z4 sDrive30i,14500.00,02.2010,129000,258,Schaltgetriebe
BMW,X5 xDrive 30d Steptronic,11500.00,07.2010,195000,245,Automatikgetriebe
BMW,Z4 sDrive35i,25500.00,12.2014,47500,306,Schaltgetriebe
BMW,218i Active Tourer Luxury,48900.00,Neues Fahrzeug,10,136,Automatikgetriebe
BMW,230e xDr. Act. T. M Sport,62900.00,Neues Fahrzeug,50,150,Automatikgetriebe
BMW,M2 Steptronic,88900.00,Neues Fahrzeug,10,480,Automatikgetriebe
BMW,120 Steptronic,47900.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,55800.00,07.2022,24500,292,Automatikgetriebe
BMW,120 Steptronic,46900.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,i4 M50 M Sport Pro,92900.00,Neues Fahrzeug,10,544,Automatikgetriebe
BMW,M5 Competition xDrive,,06.2022,49000,625,Automatikgetriebe
BMW,X3 20d xDrive,75900.00,Neues Fahrzeug,100,197,Automatikgetriebe
BMW,M440i xDr48VCabrioMSp.Pro,98900.00,Neues Fahrzeug,10,374,Automatikgetriebe
BMW,730d xDrive,16000.00,02.2014,247000,258,Automatikgetriebe
BMW,X3 xDrive M Competition Steptronic,53500.00,12.2020,78000,510,Automatikgetriebe
BMW,320i Cabriolet,,07.2011,94900,170,Schaltgetriebe
BMW,X6M Steptronic,37900.00,06.2016,121000,575,Automatikgetriebe
BMW,M5 xDrive Competition Drivelogic,72500.00,02.2020,93000,626,Automatikgetriebe
BMW,X6 xDrive 40d Steptronic,28700.00,06.2017,165000,313,Automatikgetriebe
BMW,M3 Drivelogic,38800.00,04.2016,227088,431,Automatikgetriebe
BMW,225xe iPerformance Active Tourer Steptronic M Sport,21900.00,02.2020,67000,224,Automatikgetriebe
BMW,435i Gran Coupé xDrive Luxury Line Steptronic Individual,21500.00,01.2015,130000,306,Automatikgetriebe
BMW,i3 (94Ah),12900.00,07.2017,78500,170,Automatikgetriebe
BMW,X2 M35i,31800.00,08.2019,61000,306,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,67900.00,Neues Fahrzeug,10,306,Automatikgetriebe
BMW,i4 eDrive40,68800.00,08.2024,7900,340,Automatikgetriebe
BMW,i5 eDrive40 Touring,84900.00,01.2025,5900,340,Automatikgetriebe
BMW,M4 Competition xDrive Coupé,124900.00,Neues Fahrzeug,8,530,Automatikgetriebe
BMW,i5 M60 xDrive Touring,114900.00,Neues Fahrzeug,8,601,Automatikgetriebe
BMW,X3 xDrive M40i Steptronic,74900.00,11.2023,21000,371,Automatikgetriebe
BMW,X3 xDr 30e M Sport Pro,85900.00,Neues Fahrzeug,10,190,Automatikgetriebe
BMW,420d xDrive 48V Gran Coupé M Sport Steptronic,48900.00,08.2023,30000,190,Automatikgetriebe
BMW,118i Pure M Sport Steptr.,,07.2023,17900,136,Automatikgetriebe
BMW,430i Cabriolet xDrive Sport Line Steptronic,29950.00,03.2018,63380,252,Automatikgetriebe
BMW,218i Steptronic,18000.00,03.2019,91000,136,Automatikgetriebe
BMW,M5 xDrive Drivelogic,59000.00,06.2018,101900,600,Automatikgetriebe
BMW,645i,,04.2004,230000,333,Schaltgetriebe
BMW,118i Steptronic,15200.00,09.2017,43500,136,Automatikgetriebe
BMW,650i Steptronic,24500.00,06.2010,54744,367,Automatikgetriebe
BMW,X6 35i xDrive,21900.00,11.2017,213888,306,Automatikgetriebe
BMW,520d xDrive Steptronic,26900.00,12.2018,78000,190,Automatikgetriebe
BMW,M240i xDrive Steptronic,34890.00,04.2020,65800,340,Automatikgetriebe
BMW,320i Cabrio,23450.00,03.1991,152000,129,Schaltgetriebe
BMW,M135i xDrive,39900.00,06.2024,24800,306,Automatikgetriebe
BMW,i3s (120Ah) Fleet Edition,25900.00,04.2021,18900,184,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport Pro,79900.00,Neues Fahrzeug,1,197,Automatikgetriebe
BMW,318d Sport Line,9900.00,10.2012,171500,143,Schaltgetriebe
BMW,M550d xDrive Touring Steptronic,28900.00,03.2019,179000,400,Automatikgetriebe
BMW,X3 xDrive 48V 30d M Sport,57900.00,06.2024,15299,285,Automatikgetriebe
BMW,X3 xDrive 30e M Sport / ACC / Head-Up Display,56900.00,05.2024,18899,292,Automatikgetriebe
BMW,X3 xDrive 48 20d M Sport Individual / ACC / Head-Up Display,49900.00,06.2024,15900,190,Automatikgetriebe
BMW,520d xDr. 48V M Sport Pro (CH) AHK NEW MODELL,67900.00,02.2024,11100,197,Automatikgetriebe
BMW,X5 xDrive 48V 40i M Sport Pro Steptronic,123500.00,Neues Fahrzeug,10,381,Automatikgetriebe
BMW,M3 Coupé,27500.00,06.2002,166000,343,Schaltgetriebe
BMW,325xi Steptronic,13000.00,02.2008,68000,218,Automatikgetriebe
BMW,325 E30,,03.1987,224820,170,Schaltgetriebe
BMW,318Ci Cabriolet,8500.00,04.2006,113000,150,Schaltgetriebe
BMW,630i mit Sportpaket. Sehr selten! Saugmotor.,29000.00,10.2009,49700,272,Automatikgetriebe
BMW,435i Coupé xDrive M-Sport Steptronic,28900.00,08.2014,93300,306,Automatikgetriebe
BMW,X5 xDrive 50i Steptronic,43500.00,08.2015,87450,450,Automatikgetriebe
BMW,325d Cabriolet Steptronic,15000.00,12.2008,138200,280,Automatikgetriebe
BMW,M3 Coupé,28000.00,03.2002,215000,343,Automatikgetriebe
BMW,X5 xDrive 35d (3.0sd) Steptronic,11990.00,01.2008,189000,286,Automatikgetriebe
BMW,X1 xDrive 18d Steptronic *CH-FAHRZEUG / ANHÄNGERKUPPLUNG / GARANTIE BIS 07.2026*,32899.00,07.2022,34600,150,Automatikgetriebe
BMW,M850i xDrive Facelift LCI (CH),99900.00,04.2023,1500,530,Automatikgetriebe
BMW,iX xDrive60 M Sport Pro,129470.00,Neues Fahrzeug,50,544,Automatikgetriebe
BMW,M3 Touring xDrive Competition M,87900.00,09.2024,21500,530,Automatikgetriebe
BMW,X3 xDrive 48V 30d M Sport 4x4,59900.00,07.2024,5099,285,Automatikgetriebe
BMW,M850i xDrive HAMANN INDIVIDUAL,69900.00,08.2020,48900,530,Automatikgetriebe
BMW,M850i xDrive (CH) Individual Carbon,72900.00,05.2021,36900,530,Automatikgetriebe
BMW,X1 xDr23i 48V M Sport Pro,74600.00,Neues Fahrzeug,10,204,Automatikgetriebe
BMW,i4 M50 M Sport Pro,92000.00,Neues Fahrzeug,10,544,Automatikgetriebe
BMW,X1 xDr23d 48V M Sport Pro,80800.00,Neues Fahrzeug,10,211,Automatikgetriebe
BMW,X5 xDrive 40d Steptronic,47500.00,05.2016,69000,313,Automatikgetriebe
BMW,BMW 430d X-Drive M Sport Adaptive LED,19900.00,03.2017,152500,258,Automatikgetriebe
BMW,645i,,03.2004,161000,333,Schaltgetriebe
BMW,X3 xDrive M Competition Steptronic,55000.00,07.2020,65000,510,Automatikgetriebe
BMW,X4 M 40i Steptronic,28500.00,11.2018,156999,360,Automatikgetriebe
BMW,Z4 sDrive35i DKG,24000.00,07.2009,66000,306,Automatikgetriebe
BMW,M340d xDrive 48V Touring Steptronic M Sport Pro,61500.00,10.2022,66966,340,Automatikgetriebe
BMW,i8 Coupé,85000.00,08.2019,24000,361,Automatikgetriebe
BMW,X5 xDrive45e M Sport Steptronic - mit BMW Garantie,49850.00,04.2021,64500,394,Automatikgetriebe
BMW,X2 xDrive 25d M Sport Steptronic: CHF 34'800!!!,34800.00,10.2022,50280,231,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,73900.00,Neues Fahrzeug,10,306,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport,66600.00,Neues Fahrzeug,100,306,Automatikgetriebe
BMW,i4 eDrive 35 Edit. Sport,71800.00,Neues Fahrzeug,10,286,Automatikgetriebe
BMW,X3 xDrive 48V 20d,66900.00,Neues Fahrzeug,10,197,Automatikgetriebe
BMW,X2 sDrive 18d,53900.00,Neues Fahrzeug,10,150,Automatikgetriebe
BMW,X1 xDrive M35i,73900.00,Neues Fahrzeug,10,300,Automatikgetriebe
BMW,530d xDrive Touring M Sport Steptronic,36900.00,07.2019,67000,265,Automatikgetriebe
BMW,M550i xDrive Steptronic,44900.00,09.2018,106500,462,Automatikgetriebe
BMW,223d Active Tourer xDrive M Sport DKG,45600.00,07.2024,19200,197,Automatikgetriebe
BMW,M850i xDrive,115900.00,03.2024,3600,530,Automatikgetriebe
BMW,650i Gran Coupé xDrive 450PS | Head-Up-Display | B&O Soundsystem | Leder Interior | Panoramadach | Soft-Close-Türen,24900.00,06.2013,122000,450,Automatikgetriebe
BMW,Z4 M Roadster,,05.2006,98000,343,Schaltgetriebe
BMW,M3 Cabriolet,36400.00,09.2002,97500,343,Automatikgetriebe
BMW,X5 xDrive 30d xLine Steptronic,58000.00,12.2019,80000,265,Automatikgetriebe
BMW,X7 xDrive M50d Steptronic,74500.00,09.2020,48000,400,Automatikgetriebe
BMW,440i Gran Coupé xDrive Power & Sound Ed.Steptronic,37900.00,04.2017,119000,360,Automatikgetriebe
BMW,220d xDrive Gran Tourer Sport Line Steptronic,29500.00,10.2015,65000,190,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,22200.00,01.2015,235000,381,Automatikgetriebe
BMW,530i xDrive Luxury Line Steptronic,31390.00,08.2018,73000,252,Automatikgetriebe
BMW,X5 xDrive M Steptronic,,09.2010,185000,555,Automatikgetriebe
BMW,X1 xDrive 25e xLine,65000.00,Neues Fahrzeug,10,245,Automatikgetriebe
BMW,X3 xDrive M50 48V M Sport Pro,103900.00,Neues Fahrzeug,10,398,Automatikgetriebe
BMW,X1 sDrive 18i Steptronic DSK,16990.00,03.2020,107000,140,Automatikgetriebe
BMW,430i Gran Coupé M Sport,49900.00,09.2024,8200,245,Automatikgetriebe
BMW,M3 Competition,74890.00,05.2021,39900,510,Automatikgetriebe
BMW,X4 xDrive 20d M Sport Steptronic,27900.00,04.2016,76000,190,Automatikgetriebe
BMW,X4 M 40i 360PS Steptronic,27500.00,01.2018,135900,360,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Steptronic,59900.00,07.2024,24500,197,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,54900.00,06.2024,27900,292,Automatikgetriebe
BMW,730d xDrive 48V Steptronic,64890.00,07.2021,55000,286,Automatikgetriebe
BMW,M4 Coupé DKG,48900.00,06.2014,110000,431,Automatikgetriebe
BMW,M3 Coupé DSG | Competition,69990.00,06.2011,92000,420,Automatikgetriebe
BMW,M850i xDrive Steptronic,86000.00,04.2021,20000,530,Automatikgetriebe
BMW,M4 Coupé Competition M xDrive,88900.00,03.2023,23000,510,Automatikgetriebe
BMW,M135i xDrive Steptronic,28000.00,03.2015,90000,326,Automatikgetriebe
BMW,320d xDrive Touring Steptronic,17700.00,12.2014,129200,184,Automatikgetriebe
BMW,650i Gran Coupé xDrive,,12.2013,104000,450,Automatikgetriebe
BMW,Z4 sDrive28i,,04.2012,94000,245,Schaltgetriebe
BMW,M850i xDrive Steptronic,64000.00,05.2019,59800,530,Automatikgetriebe
BMW,X2 xDrive 20d Steptronic,20900.00,02.2019,90000,190,Automatikgetriebe
BMW,X3 xDrive 20d xLine Steptronic,14900.00,06.2015,184600,190,Automatikgetriebe
BMW,i3s (120Ah) Fleet Edition,27800.00,06.2021,26900,184,Automatikgetriebe
BMW,330i Touring xDrive SAG M Sport Panorama & AHK,43900.00,09.2024,9900,245,Automatikgetriebe
BMW,X4 M40d,74900.00,07.2023,30600,351,Automatikgetriebe
BMW,X1 25e xDrive,28600.00,12.2020,60300,220,Automatikgetriebe
BMW,M135i xDrive Steptronic,34900.00,10.2019,31900,306,Automatikgetriebe
BMW,320d xDrive 48V Touring Steptronic *Facelift*,34900.00,01.2023,60000,190,Automatikgetriebe
BMW,M135i xDrive,37800.00,03.2021,69800,306,Automatikgetriebe
BMW,330d xDrive SAG Touring,24850.00,03.2019,126000,258,Automatikgetriebe
BMW,M135i xDrive,35600.00,02.2021,74650,306,Automatikgetriebe
BMW,X4 xDrive 20i M Sport Steptronic,37900.00,07.2020,69000,184,Automatikgetriebe
BMW,M2 Competition Drivelogic,53500.00,03.2021,38800,410,Automatikgetriebe
BMW,340i xDrive Touring M Sport Steptronic,28500.00,01.2016,110000,326,Automatikgetriebe
BMW,730d xDrive Steptronic,31900.00,09.2016,181000,265,Automatikgetriebe
BMW,116,17900.00,04.2016,54000,136,Automatikgetriebe
BMW,X5 xDrive 40d Steptronic,42000.00,12.2015,48000,313,Automatikgetriebe
BMW,M Roadster,32800.00,07.1997,164000,321,Schaltgetriebe
BMW,M3 Competition M xDrive,99900.00,12.2023,31000,510,Automatikgetriebe
BMW,X1 xDrive 23i 48V M Sport,47500.00,03.2023,55000,204,Automatikgetriebe
BMW,X1 xDrive 20i xLine,10900.00,10.2014,146500,184,Schaltgetriebe
BMW,120d xDrive Pure M Sport,,04.2024,16200,190,Automatikgetriebe
BMW,X5 50e xDrive M Sport Pro,94900.00,03.2024,19500,489,Automatikgetriebe
BMW,XM Plug-in Hybrid,136800.00,05.2024,6800,653,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,36990.00,12.2020,58500,292,Automatikgetriebe
BMW,M135i xDrive,41900.00,09.2022,32500,306,Automatikgetriebe
BMW,X5 xDrive 50e M Sport Pro Steptronic,128999.00,Neues Fahrzeug,21,489,Automatikgetriebe
BMW,i3s (120Ah) Fleet Edition,22999.00,04.2021,66500,184,Automatikgetriebe
BMW,M850i xDrive Cabriolet,72900.00,04.2019,24900,530,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport,47800.00,06.2024,10300,190,Automatikgetriebe
BMW,X3 xDrive 48V 30d M Sport,55900.00,12.2023,6300,285,Automatikgetriebe
BMW,X1 X Drive 20 I,14900.00,02.2012,81000,143,Automatikgetriebe
BMW,320d xDrive Touring Sport Line Steptronic,11000.00,04.2015,174151,184,Automatikgetriebe
BMW,X3 xDrive 20d Steptronic,17900.00,02.2016,129000,190,Automatikgetriebe
BMW,218i Active Tourer Sport Line Steptronic,13500.00,02.2017,93000,136,Automatikgetriebe
BMW,M2,61999.00,09.2023,30644,460,Automatikgetriebe
BMW,M2,39500.00,03.2017,76000,370,Schaltgetriebe
BMW,320i,24750.00,09.1987,225000,129,Schaltgetriebe
BMW,Z3 2.8i Roadster,16800.00,06.1999,118000,192,Schaltgetriebe
BMW,M2 Steptronic,69000.00,06.2024,8200,460,Automatikgetriebe
BMW,M4 Cabriolet DKG,34999.00,03.2016,205000,431,Automatikgetriebe
BMW,X7 xDr 48 M60i M Sp. Pro,105900.00,11.2023,7800,530,Automatikgetriebe
BMW,X6 xDrive 48V 40d M Sport,85500.00,01.2024,6400,340,Automatikgetriebe
BMW,X1 xDrive 20d 48V M Sport,44800.00,04.2024,6500,150,Automatikgetriebe
BMW,X3 xDrive 20d M Sport Steptronic,24900.00,09.2017,147900,190,Automatikgetriebe
BMW,X3 xDrive 30i Aut. FACELIFT,49900.00,05.2022,34500,245,Automatikgetriebe
BMW,X4 M40i 48V,52900.00,10.2021,59000,360,Automatikgetriebe
BMW,iX M70 xDrive,153000.00,Neues Fahrzeug,10,659,Automatikgetriebe
BMW,420d Gran Coupé xDrive M Sport Steptronic,17900.00,05.2017,183400,190,Automatikgetriebe
BMW,X1 xDrive 25e M Sport Steptronic,28800.00,12.2020,58887,220,Automatikgetriebe
BMW,X1 xDrive 25e M Sport Steptronic,33800.00,11.2020,40062,220,Automatikgetriebe
BMW,M2 Drivelogic LCI,42500.00,12.2017,77000,370,Automatikgetriebe
BMW,M3 Competition M xDrive,85000.00,05.2022,32000,510,Automatikgetriebe
BMW,Z3 2.2i Roadster 170PS M-SPORT,16900.00,02.2002,155500,170,Schaltgetriebe
BMW,X3 xDrive 30d M Sport Steptronic,39999.00,02.2019,70550,265,Automatikgetriebe
BMW,2002 Touring,,07.1974,168000,100,Schaltgetriebe
BMW,M440i xDrive 48V Cabriolet Steptronic,56000.00,05.2021,31438,374,Automatikgetriebe
BMW,116 i,10500.00,03.2012,39298,136,Schaltgetriebe
BMW,335i Cabriolet DKG,,09.2009,126500,420,Automatikgetriebe
BMW,"X2 xDrive 20i Steptronic Pack ""M Sport""",,05.2018,124000,192,Automatikgetriebe
BMW,120d xDrive Sport Line,9800.00,01.2014,179000,184,Schaltgetriebe
